id	filename	md5	size	state
49e52b73-9259-410c-8bb8-9541aa34f9b3	49e52b73-9259-410c-8bb8-9541aa34f9b3/f6a67523-d202-4ce7-af2e-b2cc4d8db20a.htseq.counts.gz	38f080a48331fcc4f3f257991994a1c5	256516	validated
4b47a430-8624-4b2d-99f6-23d61c58d423	4b47a430-8624-4b2d-99f6-23d61c58d423/b00351d7-1785-4157-9955-aadc2f195181.htseq.counts.gz	cea6a260843191f1b8e3dbc8d0584f8c	263438	validated
4b83b0f5-4fc7-4a3a-a090-3ce497fb1af4	4b83b0f5-4fc7-4a3a-a090-3ce497fb1af4/c9689d9f-6138-42a8-a58e-1b44dc4b193f.htseq.counts.gz	f1ffd9f86b0f6c97cbb6623008b144e4	257423	validated
4ca576a9-7f21-44b3-adff-14ae0ddc9723	4ca576a9-7f21-44b3-adff-14ae0ddc9723/c773cdc3-7702-4833-9b12-ba954ac4b357.htseq.counts.gz	615a5fa037806ffa1c2cd9dc202daec4	257122	validated
4dec595e-82fe-49ab-a318-e72ae78d3b28	4dec595e-82fe-49ab-a318-e72ae78d3b28/5a8d910c-004f-4368-ad4d-0e8deec45384.htseq.counts.gz	4274e45e8ae4565a2d12f3f9204118d7	256750	validated
4e37723e-008b-4397-8287-e95bf5f8c04a	4e37723e-008b-4397-8287-e95bf5f8c04a/d15fbebd-39c7-4714-b6f3-fe920cdd8bef.htseq.counts.gz	72e212baba6a37c413944927c173c106	253055	validated
4ee41786-e711-4e20-8a02-66034e1228f8	4ee41786-e711-4e20-8a02-66034e1228f8/1e918517-3a1f-45ae-953b-b65ecfaffd2d.htseq.counts.gz	8173b083a7126949f562ac7002fad398	250523	validated
54868d06-58d9-4afe-8b34-f249eefeba76	54868d06-58d9-4afe-8b34-f249eefeba76/d7e6e15d-d26c-43f3-b0a9-d5a4dc861e9d.htseq.counts.gz	32b7a806c11cd2e551bd2601e79d2479	260558	validated
5a968ee8-0c54-47ec-8da7-0a615951a0c7	5a968ee8-0c54-47ec-8da7-0a615951a0c7/d26ea6e6-8770-486f-9d79-249e5b039606.htseq.counts.gz	d193b14c7119626f18269aaaf0de4e7a	257114	validated
5ab29210-930e-4f81-b9d0-49b934e54e89	5ab29210-930e-4f81-b9d0-49b934e54e89/276e88b0-deb7-452f-9499-bd770c72f0cc.htseq.counts.gz	b2aa4e8fea9db16ccf3071672dedaf24	254989	validated
5bbc766c-877e-4112-bb80-ff6f2aaeb389	5bbc766c-877e-4112-bb80-ff6f2aaeb389/b9aa8d09-5536-4b37-8259-8018bfa6d886.htseq.counts.gz	40cbe487b3bc9f589e3beb456d0b17bc	259565	validated
5bc23348-57f9-4929-a90b-a557696ca955	5bc23348-57f9-4929-a90b-a557696ca955/af6e5654-e755-4c15-b3e5-807da2642e25.htseq.counts.gz	615e3868d8943e94859a23416f9f1a3a	253867	validated
5c82be6c-b892-4dea-8b79-5a220f244af7	5c82be6c-b892-4dea-8b79-5a220f244af7/aac2baeb-b9e2-4e94-82c5-8d591d90cf91.htseq.counts.gz	191a3533d5e09a9c8db08b9bf74d8f3c	260548	validated
5cd1c12c-bbb8-4425-9f3c-5fd210e5aa11	5cd1c12c-bbb8-4425-9f3c-5fd210e5aa11/7b707153-0a5f-4923-a3d3-a53a798d4259.htseq.counts.gz	b5fbc64c8075d31ff51b9e64a93554d4	257334	validated
5d4f90e8-24df-4db3-a3b7-1c4972d36459	5d4f90e8-24df-4db3-a3b7-1c4972d36459/678a3fad-2c4a-450f-ae1e-8258fc8a618a.htseq.counts.gz	ed4347b0ab91bcd49fac139ad926c32b	256913	validated
5e57bd1d-f38d-447d-9d7c-1fa1c5a2ecaa	5e57bd1d-f38d-447d-9d7c-1fa1c5a2ecaa/b269c35d-7f91-4c66-8bef-59906ec87745.htseq.counts.gz	e812f526f3ef05eb79483e13769683e8	263998	validated
60853163-f939-4a8c-b300-e0d3c24b2eb7	60853163-f939-4a8c-b300-e0d3c24b2eb7/40b41560-b08b-47a7-8149-b73c9d00d25c.htseq.counts.gz	3216d429dc5c798bc42311fed659900b	251376	validated
63381694-16d0-4c7a-b2d3-313480e112f8	63381694-16d0-4c7a-b2d3-313480e112f8/88f9c446-a966-4131-b379-63e3cc1b7aa9.htseq.counts.gz	84eff59264b97e270486e83f75219981	257796	validated
63b9e55c-6ece-4c96-b22e-8f439197b1be	63b9e55c-6ece-4c96-b22e-8f439197b1be/75fdcd7e-f701-4c93-b3cc-22ff09b770ad.htseq.counts.gz	833925c900a793ac525bf2b62583a041	260312	validated
644e21d7-13c5-4239-bacd-ccdca695d7c4	644e21d7-13c5-4239-bacd-ccdca695d7c4/65d87c44-cb1f-4889-bdfa-4788f7183ae1.htseq.counts.gz	7354f9f0d2591c67d88095a0bf960363	249929	validated
64b2ee7c-f463-4775-9584-63c4aa8297ee	64b2ee7c-f463-4775-9584-63c4aa8297ee/590b183e-6bd5-4e23-b41c-7301575c4aa6.htseq.counts.gz	0debe658a7057898cad32fd182e2015d	252241	validated
65bad43d-4b38-439b-a126-19cb19a6671b	65bad43d-4b38-439b-a126-19cb19a6671b/e8bd5099-de91-4c44-8573-f5eaba611dfe.htseq.counts.gz	ff92873a43df5a8c0524a2c3df748621	253798	validated
66099894-b6d2-42a4-8805-c3bc5d038ca5	66099894-b6d2-42a4-8805-c3bc5d038ca5/b4f37e7b-e458-4395-a204-8a1dad62a28b.htseq.counts.gz	16aa831b655c0786039faa1975f255f1	262493	validated
66e03a86-2fc7-4fc7-bba4-d69d2612abb9	66e03a86-2fc7-4fc7-bba4-d69d2612abb9/1ac930e3-e67d-410d-9182-44d85799fd18.htseq.counts.gz	b49839b61b76221520020115a2449701	256155	validated
674f762b-05d1-4541-bf0a-b295f04817a5	674f762b-05d1-4541-bf0a-b295f04817a5/3344d45a-7ec5-4d77-8d77-b95aa55b7f4c.htseq.counts.gz	90f801058d21598ba9a1ac384f38584f	253736	validated
680d5d0b-6e57-4f84-b388-7f9b0838a776	680d5d0b-6e57-4f84-b388-7f9b0838a776/29d09b58-3cc2-47c0-b78e-18743eed2c2f.htseq.counts.gz	d050c416d8c43e5ef390e1bb4e7136f6	260048	validated
6880a21b-3185-4fed-aac5-1fc3d848bae3	6880a21b-3185-4fed-aac5-1fc3d848bae3/53ff71a4-9487-4ae6-9d25-f55cfb70cf81.htseq.counts.gz	fec45a7b9b37d1f4e5e6812ca2a44b21	251022	validated
68bbdba2-5999-430c-9474-7a71b91f98a9	68bbdba2-5999-430c-9474-7a71b91f98a9/a6c5d247-364e-41c4-8a89-dda2410dd3af.htseq.counts.gz	de6b0840b0910a47a0ea2278c9777000	252575	validated
6975eca1-fe2a-49ff-963f-14adfcd74fed	6975eca1-fe2a-49ff-963f-14adfcd74fed/882d61db-f3ae-4c4c-8d2d-32c18b597624.htseq.counts.gz	c02af58132ec6553b1eb42f0b4b60c5f	258542	validated
69984aa4-8e6b-4f1c-9e6e-af774a4cbfd3	69984aa4-8e6b-4f1c-9e6e-af774a4cbfd3/871da002-8649-42bc-8ce4-9d2a8ff66213.htseq.counts.gz	0e9679ae82b61ed015158b72115d0a9e	258298	validated
6a32a1a2-2b31-4cb1-b8ce-032d4cbad587	6a32a1a2-2b31-4cb1-b8ce-032d4cbad587/e4a4badf-b4f9-4729-bec7-191867c7c229.htseq.counts.gz	878dcafd6a5979d3aa900ff8ad59907b	262271	validated
6c0d0bfc-2cc8-4800-ae7d-957497b0d241	6c0d0bfc-2cc8-4800-ae7d-957497b0d241/b28d6dd2-923a-4160-8876-7b0fbb7a7a26.htseq.counts.gz	3784db99a65d0aaafe45034785661c2a	262484	validated
6ca72b27-692e-44da-a045-e9d47319f46d	6ca72b27-692e-44da-a045-e9d47319f46d/5d0bb715-68ef-4688-9d58-0f18478e6a5c.htseq.counts.gz	6b69a8d841662efff908d11a365c2508	244287	validated
6cabdb21-403a-46a7-9a9e-3bcd7c1cd681	6cabdb21-403a-46a7-9a9e-3bcd7c1cd681/08dd298e-9a5b-495f-8f5f-42998ae6dabf.htseq.counts.gz	b2c928f5d4683f52741c333e5261b3f8	251477	validated
6d936414-f24d-4cfb-874e-0c8c6dfc3a1d	6d936414-f24d-4cfb-874e-0c8c6dfc3a1d/1be906cc-a22b-4c94-975b-d0d68257f4da.htseq.counts.gz	0fd551ffe3b944a8e594e8e2aefb91b0	256804	validated
70603898-1188-4ee8-9b85-2cb1bdc23fe7	70603898-1188-4ee8-9b85-2cb1bdc23fe7/86cb28d4-5dcd-4e7e-a4c9-c5a5b16a9739.htseq.counts.gz	39a544f01cd9b17d9386add10f2ff57d	261383	validated
7269ee11-c643-4b55-b1a4-e682037a0b54	7269ee11-c643-4b55-b1a4-e682037a0b54/a7ce619c-20e3-4a20-adee-1b1d0c367e76.htseq.counts.gz	950bf022b06e5ab5b5e29c4fc66e0651	263375	validated
7294abba-fc68-4799-94fd-f46fc3852cb6	7294abba-fc68-4799-94fd-f46fc3852cb6/2e01d725-ae04-49e8-9a45-52634cde5662.htseq.counts.gz	5aa380fa081c771f809e17cfb2ad2eef	259112	validated
73749b1b-78d9-46f6-ae7f-27ac7fcc2a5a	73749b1b-78d9-46f6-ae7f-27ac7fcc2a5a/659a82b6-9aae-4aed-8df7-964697ad1640.htseq.counts.gz	2154890d8da0cbafbb2af0328e12cf45	256654	validated
73d0bedb-e27b-47c3-bd1d-ce984f2fa430	73d0bedb-e27b-47c3-bd1d-ce984f2fa430/bea1858a-5de7-48ee-9fc3-f9abdd4b0ded.htseq.counts.gz	f78efa3db67c8411752a464333e3b3c8	258674	validated
749e9e26-eb75-4681-b039-6966e911ae7a	749e9e26-eb75-4681-b039-6966e911ae7a/43622957-7bed-4d24-a31e-5fadf41216e1.htseq.counts.gz	50e84291a89a72fe3d43e38a1fb3fd37	255649	validated
7508650c-8a1f-40e1-ae61-b669ccabc83e	7508650c-8a1f-40e1-ae61-b669ccabc83e/24b7176d-483b-416e-8ecd-d3beae934fc3.htseq.counts.gz	a03d9153aa3fe22dc616fbddb8a97d13	254378	validated
750f8926-4361-4a92-8c72-59c82baad867	750f8926-4361-4a92-8c72-59c82baad867/195a13be-31a4-47ce-bc3d-6aba8451e304.htseq.counts.gz	b87de189aa05893cb0bd097afed96e33	259101	validated
7525f3b0-b416-49d5-b839-40eaee3a42e4	7525f3b0-b416-49d5-b839-40eaee3a42e4/0045a228-1dad-4ced-9bc6-5067aeee0518.htseq.counts.gz	b1c0b2e62b56d5e1d0a173ccf9e0a095	259515	validated
769c5f60-fdf1-49b1-bba3-7f4a3ef1f9a8	769c5f60-fdf1-49b1-bba3-7f4a3ef1f9a8/9e198dfe-9fc6-48e2-ba06-90c49ddf48aa.htseq.counts.gz	e31db3b2d3ecd42f2a92afb8d9e3ea97	254956	validated
76d8c21d-81b4-4c87-994e-2ccca5326f79	76d8c21d-81b4-4c87-994e-2ccca5326f79/053f5fb2-8b5f-4252-82fd-ba167a58c23f.htseq.counts.gz	481336aaeaeb6a24090d9d4480b7cd16	258233	validated
776adc23-7d40-4c1a-94df-7a2ce6188db6	776adc23-7d40-4c1a-94df-7a2ce6188db6/f12b9d7b-1b32-43e9-a496-0794db75f69e.htseq.counts.gz	81f8cc3f7557193401ad62523aa2c8a4	261650	validated
793878b7-cdbc-4492-a3fb-b5de9dadeddd	793878b7-cdbc-4492-a3fb-b5de9dadeddd/d1245eee-b6b7-42aa-856c-79148869cb2b.htseq.counts.gz	066aa5f93720dc7875025e5b40a8ef71	261347	validated
7a63ea75-9c44-4c96-9325-1d0cca52e4c4	7a63ea75-9c44-4c96-9325-1d0cca52e4c4/4013973f-bab5-4844-951c-c80f34fcb828.htseq.counts.gz	1d450d026f41381d5c82e25ce4dc72b9	245988	validated
7b4eb1bc-48a4-403f-8b11-1fd8019aa829	7b4eb1bc-48a4-403f-8b11-1fd8019aa829/5ee01776-d2f8-433e-8dca-761151099491.htseq.counts.gz	28901df9a51d53915c32c257135502f7	260398	validated
7c8ea118-fbce-4dc9-803d-1b6e30d06704	7c8ea118-fbce-4dc9-803d-1b6e30d06704/d73c0f69-ab9b-4408-bf89-aa34bf829351.htseq.counts.gz	ef4a8c5d45c6de49b590b4ae2daeeacb	263239	validated
7ce010cb-4875-4206-8e87-38fe4f554917	7ce010cb-4875-4206-8e87-38fe4f554917/01eac123-1e21-440d-9495-8b7a4166249f.htseq.counts.gz	b1f6161a442c5fcf6f0f68e12413b915	256961	validated
7dfc5429-a50c-43ec-b7db-14b9bcd0aacf	7dfc5429-a50c-43ec-b7db-14b9bcd0aacf/db2f54d8-82cb-48b2-a3d4-1fb7daa8e75c.htseq.counts.gz	df34e90e2b64d32666096791f1f901e3	254331	validated
818f08fc-f7a3-418e-9554-468fd246a916	818f08fc-f7a3-418e-9554-468fd246a916/d94e4aa8-366d-4330-a08c-b543fc0bd18e.htseq.counts.gz	74a238f0f61a761c2a5324f2820df578	257536	validated
824f26d9-bb67-44e0-a6a4-81f218054873	824f26d9-bb67-44e0-a6a4-81f218054873/ff54b7b3-1622-43f7-a9b3-96a99384999b.htseq.counts.gz	742842c6a95341e33094a93ec36f8562	259442	validated
